index,Scratched,Breakage,Separated,Crushed,total_anns,ran_var,dataset,year,color,repair,categories_id,supercategory_name,Car ,Door,Front door,Rear door,Lamp,Front lamp,Rear lamp,Roof,Mirror,Side mirror (R),Side mirror (L),Bumper,Step,Trunk,Panel,Fender,Final price
0558776_sc-198249.jpg,1,0,2,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0239309_sc-225470.jpg,3,0,1,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0049809_sc-228538.jpg,2,1,1,0,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0180146_sc-150890.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0496500_sc-149190.jpg,3,1,0,1,5,1.5833333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0519269_sc-223341.jpg,13,1,4,2,20,30.0,train,,,,,,,,,,,,,,,,,,,,,,
0240321_sc-224702.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0418565_sc-129191.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0297943_sc-194234.jpg,0,1,2,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0529957_sc-1034797.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0351860_as-3271151.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0488184_sc-1010893.jpg,4,1,0,0,5,3.583333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0378860_as-0057179.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0312767_as-7612555.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0145683_sc-177576.jpg,3,1,0,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0158354_sc-153846.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0458730_as-0073137.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0546213_sc-142189.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0392675_as-0031516.jpg,0,1,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0244198_as-0096041.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0521080_as-0094723.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0022572_sc-201719.jpg,4,1,1,1,7,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0161643_as-0047353.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0449280_as-0073269.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0024177_sc-158512.jpg,9,0,3,0,12,18.0,train,,,,,,,,,,,,,,,,,,,,,,
0259748_sc-175953.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0243849_sc-188671.jpg,2,1,0,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0426228_as-0049085.jpg,1,0,2,1,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0238644_as-3205118.jpg,5,0,0,0,5,6.25,train,,,,,,,,,,,,,,,,,,,,,,
0148236_sc-139484.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0021825_as-0052828.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0470454_sc-174513.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0517050_sc-1039098.jpg,0,0,1,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0417453_sc-166385.jpg,1,0,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0497170_as-0051361.jpg,3,0,1,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0053817_as-0055076.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0079808_as-0004309.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0349431_as-0034143.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0025774_as-3159446.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0309671_sc-106025.jpg,3,0,2,1,6,1.6666666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0269992_sc-1026065.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0275131_as-0057581.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0292733_as-3388502.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0483753_as-0017685.jpg,9,1,0,0,10,19.0,train,,,,,,,,,,,,,,,,,,,,,,
0209549_sc-210000.jpg,5,0,1,0,6,5.666666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0294601_as-0031601.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0493276_sc-105773.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0146840_sc-1012493.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0318276_sc-1024384.jpg,8,0,0,2,10,14.333333333333334,train,,,,,,,,,,,,,,,,,,,,,,
0568934_sc-111366.jpg,3,0,0,1,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0493168_sc-122645.jpg,3,2,2,1,8,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0289774_as-9043956.jpg,0,0,0,1,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0209481_as-0019826.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0456271_sc-189012.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0329337_as-7366598.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0394689_sc-1020092.jpg,5,0,0,0,5,6.25,train,,,,,,,,,,,,,,,,,,,,,,
0142623_as-0054558.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0443389_as-7871803.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0437278_sc-105481.jpg,2,2,0,0,4,1.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0125646_sc-1029128.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0567677_as-0022537.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0545865_sc-122851.jpg,4,1,2,2,9,1.5833333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0549718_sc-194654.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0303146_sc-210223.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0566565_sc-151020.jpg,6,0,0,0,6,9.0,train,,,,,,,,,,,,,,,,,,,,,,
0105486_sc-1017871.jpg,3,0,1,1,5,1.5833333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0281656_as-3188374.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0474740_as-0041245.jpg,0,1,2,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0000576_as-7572528.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0379458_sc-1034489.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0184868_sc-222400.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0300754_as-0075079.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0516682_as-0029226.jpg,2,2,2,1,7,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0425222_as-0058764.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0062380_as-0038718.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0275217_as-0015138.jpg,0,1,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0375213_as-0037961.jpg,3,1,0,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0299737_as-0000035.jpg,2,1,0,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0449785_sc-209740.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0323035_sc-1036971.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0007269_as-0065399.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0206888_sc-212508.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0502895_as-7550736.jpg,0,0,0,1,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0401310_sc-201658.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0122238_as-0089718.jpg,5,0,0,0,5,6.25,train,,,,,,,,,,,,,,,,,,,,,,
0095231_as-0046510.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0386841_as-0049036.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0241792_sc-210023.jpg,2,0,2,0,4,1.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0383991_sc-1001822.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0427547_as-0062656.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0357234_sc-125117.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0457301_as-0066918.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0366142_as-0072546.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0497492_sc-129257.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0038253_sc-1029047.jpg,1,1,1,0,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0330472_as-0075888.jpg,3,0,1,3,7,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0259563_as-0063569.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0468771_sc-193662.jpg,4,0,1,2,7,2.9166666666666665,train,,,,,,,,,,,,,,,,,,,,,,
0120518_sc-152664.jpg,0,0,0,2,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0312212_as-0094549.jpg,2,0,1,2,5,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0216112_as-0079021.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0280042_as-2776892.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0509908_as-0085701.jpg,1,2,1,1,5,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0097677_as-2862748.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0256181_sc-1003031.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0156108_sc-138453.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0271216_sc-204680.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0350766_as-0098563.jpg,5,1,5,3,14,3.6666666666666665,train,,,,,,,,,,,,,,,,,,,,,,
0401396_as-0062977.jpg,1,0,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0411596_as-0020248.jpg,0,0,0,1,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0040865_as-0047011.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0375074_sc-104691.jpg,3,2,1,2,8,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0164990_sc-192875.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0441043_as-0037188.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0131119_sc-1038784.jpg,1,0,3,1,5,1.5833333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0078178_sc-210011.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0441835_sc-181855.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0066591_as-0034869.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0372807_as-0048692.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0177950_as-0052000.jpg,0,0,2,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0269025_as-0099571.jpg,0,0,2,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0248784_sc-141225.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0425190_as-0005377.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0464918_as-2544890.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0562207_sc-199569.jpg,2,3,0,0,5,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0435932_sc-1021897.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0112794_as-0062788.jpg,2,1,0,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0359772_sc-105591.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0092601_sc-131875.jpg,5,2,2,1,10,3.0,train,,,,,,,,,,,,,,,,,,,,,,
0342657_sc-213060.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0289029_sc-217573.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0338097_as-3069651.jpg,4,0,1,0,5,3.583333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0544354_sc-226423.jpg,2,1,0,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0540687_sc-164239.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0312419_as-0087130.jpg,4,0,1,2,7,2.9166666666666665,train,,,,,,,,,,,,,,,,,,,,,,
0355375_sc-104253.jpg,7,0,1,1,9,10.25,train,,,,,,,,,,,,,,,,,,,,,,
0342871_sc-170770.jpg,3,1,1,1,6,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0439698_sc-109426.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0516770_sc-168540.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0202886_as-0037596.jpg,0,0,1,2,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0401803_as-0049659.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0468255_sc-131831.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0282878_sc-210237.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0179425_as-0039861.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0064859_sc-152374.jpg,2,0,1,1,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0532053_sc-132818.jpg,4,1,1,1,7,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0319253_as-2622581.jpg,3,1,2,0,6,1.6666666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0265808_as-3234272.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0480766_sc-147967.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0061101_as-0087333.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0309486_as-7507037.jpg,0,1,2,2,5,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0251784_sc-1000846.jpg,6,0,1,0,7,8.25,train,,,,,,,,,,,,,,,,,,,,,,
0128288_as-0064430.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0509580_sc-175194.jpg,2,2,1,1,6,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0213164_as-7001457.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0064599_sc-225113.jpg,11,0,0,0,11,30.25,train,,,,,,,,,,,,,,,,,,,,,,
0095566_as-2734468.jpg,0,1,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0062863_sc-106117.jpg,4,0,1,1,6,3.0,train,,,,,,,,,,,,,,,,,,,,,,
0248969_as-0003998.jpg,4,2,1,1,8,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0564063_as-0054934.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0195736_as-2935249.jpg,0,0,0,1,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0524654_sc-211368.jpg,3,1,1,0,5,1.5833333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0434174_sc-177179.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0493198_as-0001128.jpg,0,0,1,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0300598_sc-1008063.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0495062_as-0079583.jpg,1,0,0,2,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0110115_as-0047573.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0102809_sc-125658.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0309538_as-0098460.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0164605_sc-130736.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0340207_as-0079426.jpg,5,0,1,0,6,5.666666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0193029_as-0061995.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0081136_sc-1021728.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0348578_sc-216275.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0280818_as-3282759.jpg,5,0,0,0,5,6.25,train,,,,,,,,,,,,,,,,,,,,,,
0278405_sc-1013987.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0538913_as-3316000.jpg,4,1,1,1,7,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0093341_as-0082531.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0014219_as-0018948.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0242722_sc-228439.jpg,2,0,2,0,4,1.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0381672_sc-188004.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0345458_sc-1029221.jpg,2,0,0,2,4,1.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0023829_as-2992983.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0131700_as-0032635.jpg,4,0,1,0,5,3.583333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0336115_as-0029546.jpg,0,1,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0261782_as-0024494.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0419264_sc-166088.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0182616_as-0024626.jpg,1,1,1,0,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0363555_sc-127873.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0026335_as-2523513.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0067300_as-0077314.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0135789_sc-199973.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0089003_sc-145498.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0407980_sc-1030457.jpg,0,0,1,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0537373_as-0007842.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0334928_as-0087842.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0033090_as-0081145.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0179432_sc-182451.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0331925_sc-212101.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0467705_sc-1033940.jpg,2,0,1,3,6,1.6666666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0365611_as-7987302.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0514657_sc-222035.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0375108_sc-1021127.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0111931_sc-133574.jpg,9,0,1,0,10,19.0,train,,,,,,,,,,,,,,,,,,,,,,
0348032_sc-197126.jpg,8,0,0,0,8,16.0,train,,,,,,,,,,,,,,,,,,,,,,
0172755_sc-1026004.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0349876_sc-192630.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0497408_as-0047933.jpg,1,0,2,1,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0465663_sc-205881.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0519007_sc-221376.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0333918_as-0032979.jpg,0,1,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0500647_as-0013730.jpg,3,0,1,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0476761_sc-1035899.jpg,2,0,0,2,4,1.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0509719_sc-218850.jpg,17,0,0,0,17,72.25,train,,,,,,,,,,,,,,,,,,,,,,
0194177_sc-174646.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0110556_sc-212717.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0132208_as-3305225.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0197953_sc-204041.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0049736_sc-217654.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0304034_sc-1034651.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0361089_sc-195484.jpg,3,0,1,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0056306_sc-125379.jpg,3,0,1,1,5,1.5833333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0248037_as-0048056.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0304638_sc-206552.jpg,5,0,0,0,5,6.25,train,,,,,,,,,,,,,,,,,,,,,,
0072243_sc-225767.jpg,1,1,1,2,5,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0315747_sc-216786.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0424212_as-0006420.jpg,1,0,3,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0346574_as-0065561.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0339550_sc-209523.jpg,4,2,0,0,6,3.6666666666666665,train,,,,,,,,,,,,,,,,,,,,,,
0148157_sc-114363.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0141709_sc-212764.jpg,1,2,1,0,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0404467_sc-135243.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0558501_sc-145124.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0456840_sc-186650.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0536877_sc-1036793.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0129021_sc-160099.jpg,3,0,0,1,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0529598_as-0094118.jpg,1,0,2,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0001497_sc-191451.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0486063_sc-192061.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0123012_sc-191666.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0485685_as-0064920.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0288801_as-0063272.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0122633_sc-202175.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0264027_sc-166950.jpg,6,0,1,1,8,7.333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0515463_sc-193869.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0512644_sc-192448.jpg,3,1,0,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0203467_as-0037107.jpg,0,3,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0194716_as-0092326.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0304564_sc-133011.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0478030_sc-140083.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0453207_sc-1021881.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0196165_as-2954223.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0389187_sc-150407.jpg,0,1,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0252589_as-0047258.jpg,1,0,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0261936_as-0049186.jpg,1,2,1,1,5,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0294689_sc-229598.jpg,1,0,2,1,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0547966_sc-179744.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
